授权公告号,申请号,法律状态公告日,法律状态,法律状态信息
100359583,200510071684.5,2008.01.02,授权,授权
100359585,01816293.2,2008.01.02,授权,授权
100359587,200310111867.6,2008.01.02,授权,授权
100359589,03801143.3,2008.01.02,授权,授权
100359591,200410056735.2,2008.01.02,授权,授权
100359593,02149663.3,2008.01.02,授权,授权
100359595,200310105359.7,2008.01.02,授权,授权
100359597,03158771.2,2008.01.02,授权,授权
100359599,03125562.0,2008.01.02,授权,授权
100359601,02810036.0,2008.01.02,授权,授权
100359603,02112189.3,2008.01.02,授权,授权
100359605,03152359.5,2008.01.02,授权,授权
100359607,200310115628.8,2008.01.02,授权,授权
100359609,03155338.9,2008.01.02,授权,授权
100359611,200410088462.X,2008.01.02,授权,授权
100359613,200410041863.X,2008.01.02,授权,授权
100359615,02803089.3,2008.01.02,授权,授权
100359617,03813370.9,2008.01.02,授权,授权
100359619,200480001773.6,2008.01.02,授权,授权
100359621,03824082.3,2008.01.02,授权,授权
100359623,200310116154.9,2008.01.02,授权,授权
100359625,200410001472.5,2008.01.02,授权,授权
100359627,03813914.6,2008.01.02,授权,授权
100359629,200410033041.7,2008.01.02,授权,授权
100359631,03110590.4,2008.01.02,授权,授权
100359633,03159414.X,2008.01.02,授权,授权
100359635,02819377.6,2008.01.02,授权,授权
100359637,200510095245.8,2008.01.02,授权,授权
100359639,02825898.3,2008.01.02,授权,授权
100359641,03824408.X,2008.01.02,授权,授权
100359643,03124037.2,2008.01.02,授权,授权
100359645,03816972.X,2008.01.02,授权,授权
100359647,200410084654.3,2008.01.02,授权,授权
100359649,03810166.1,2008.01.02,授权,授权
100359651,200380100110.5,2008.01.02,授权,授权
100359653,03815025.5,2008.01.02,授权,授权
100359655,200410066078.X,2008.01.02,授权,授权
100359657,02157150.3,2008.01.02,授权,授权
100359659,200410006310.0,2008.01.02,授权,授权
100359661,200510002965.5,2008.01.02,授权,授权
100359663,200410093465.2,2008.01.02,授权,授权
100359665,200410084653.9,2008.01.02,授权,授权
100359667,200510092748.X,2008.01.02,授权,授权
100359669,200410031011.2,2008.01.02,授权,授权
100359671,200510124204.7,2008.01.02,授权,授权
100359673,03152561.X,2008.01.02,授权,授权
100359675,99123411.1,2008.01.02,授权,授权
100359677,03812769.5,2008.01.02,授权,授权
100359679,200410036818.5,2008.01.02,授权,授权
100359681,98101872.6,2008.01.02,授权,授权
100359683,02818317.7,2008.01.02,授权,授权
100359685,01819426.5,2008.01.02,授权,授权
100359687,200410084702.9,2008.01.02,授权,授权
100359689,99104839.3,2008.01.02,授权,授权
100359691,200410056245.2,2008.01.02,授权,授权
100359693,03120243.8,2008.01.02,授权,授权
100359695,200410033534.0,2008.01.02,授权,授权
100359697,03810634.5,2008.01.02,授权,授权
100359699,200310118712.5,2008.01.02,授权,授权
100359701,03815539.7,2008.01.02,授权,授权
100359703,02811663.1,2008.01.02,授权,授权
100359705,03812891.8,2008.01.02,授权,授权
100359707,200410031234.9,2008.01.02,授权,授权
100359709,200510009580.1,2008.01.02,授权,授权
100359711,200310123073.1,2008.01.02,授权,授权
100359713,200510070212.8,2008.01.02,授权,授权
100359715,03122133.5,2008.01.02,授权,授权
100359717,200510067025.4,2008.01.02,授权,授权
100359719,200510127078.0,2008.01.02,授权,授权
100359721,03120636.0,2008.01.02,授权,授权
100359723,200480002418.0,2008.01.02,授权,授权
100359725,03800053.9,2008.01.02,授权,授权
100359727,200380101674.0,2008.01.02,授权,授权
100359729,03815236.3,2008.01.02,授权,授权
100359731,200510067498.4,2008.01.02,授权,授权
100359733,200510019491.5,2008.01.02,授权,授权
100359735,200510036193.7,2008.01.02,授权,授权
100359737,200510008482.6,2008.01.02,授权,授权
100359739,200510018749.X,2008.01.02,授权,授权
100359741,200510086049.4,2008.01.02,授权,授权
100359743,200410033880.9,2008.01.02,授权,授权
100359745,200510069312.9,2008.01.02,授权,授权
100359747,200480002940.9,2008.01.02,授权,授权
100359749,200480001815.6,2008.01.02,授权,授权
100359751,01102296.5,2008.01.02,授权,授权
100359753,200410082252.X,2008.01.02,授权,授权
100359755,03127747.0,2008.01.02,授权,授权
100359757,200410075382.0,2008.01.02,授权,授权
100359759,01130509.6,2008.01.02,授权,授权
100359761,200480000190.1,2008.01.02,授权,授权
100359763,200410103315.5,2008.01.02,授权,授权
100359765,200310120101.4,2008.01.02,授权,授权
100359767,00800829.9,2008.01.02,授权,授权
100359769,02820003.9,2008.01.02,授权,授权
100359771,200410103967.9,2008.01.02,授权,授权
100359773,03825304.6,2008.01.02,授权,授权
100359775,02145338.1,2008.01.02,授权,授权
100359777,200510009149.7,2008.01.02,授权,授权
100359779,200410083143.X,2008.01.02,授权,授权
100359781,03109240.3,2008.01.02,授权,授权
100359783,03808331.0,2008.01.02,授权,授权
100359785,200510055067.6,2008.01.02,授权,授权
100359787,200510045851.9,2008.01.02,授权,授权
100359789,200410078549.9,2008.01.02,授权,授权
100359791,03820765.6,2008.01.02,授权,授权
100359793,200410028509.3,2008.01.02,授权,授权
100359795,200310122595.X,2008.01.02,授权,授权
100359797,03812827.6,2008.01.02,授权,授权
100359799,200480000710.9,2008.01.02,授权,授权
100359801,200410006763.3,2008.01.02,授权,授权
100359803,200410088073.7,2008.01.02,授权,授权
100359805,200380102982.5,2008.01.02,授权,授权
100359807,200480002792.0,2008.01.02,授权,授权
100359809,200410023956.X,2008.01.02,授权,授权
100359811,200410063982.5,2008.01.02,授权,授权
100359813,03816611.9,2008.01.02,授权,授权
100359815,00806632.9,2008.01.02,授权,授权
100359817,03814666.5,2008.01.02,授权,授权
100359819,02160396.0,2008.01.02,授权,授权
100359821,00807565.4,2008.01.02,授权,授权
100359823,200410065019.0,2008.01.02,授权,授权
100359825,00809938.3,2008.01.02,授权,授权
100359827,03801677.X,2008.01.02,授权,授权
100359829,02152550.1,2008.01.02,授权,授权
100359831,02143234.1,2008.01.02,授权,授权
100359833,00808308.8,2008.01.02,授权,授权
100359835,200510036186.7,2008.01.02,授权,授权
100359837,200410086733.8,2008.01.02,授权,授权
100359839,00803814.7,2008.01.02,授权,授权
100359841,00810332.1,2008.01.02,授权,授权
100359843,200410064316.3,2008.01.02,授权,授权
100359845,01111470.3,2008.01.02,授权,授权
100359847,03103819.0,2008.01.02,授权,授权
100359849,200410078262.6,2008.01.02,授权,授权
100359851,200510070615.2,2008.01.02,授权,授权
100359853,200410008388.6,2008.01.02,授权,授权
100359855,200510079063.1,2008.01.02,授权,授权
100359857,200310124430.6,2008.01.02,授权,授权
100359859,200310118268.7,2008.01.02,授权,授权
100359861,200410080936.6,2008.01.02,授权,授权
100359863,200410096936.5,2008.01.02,授权,授权
100359865,200610007949.X,2008.01.02,授权,授权
100359867,01806915.0,2008.01.02,授权,授权
100359869,03109684.0,2008.01.02,授权,授权
100359871,03150014.5,2008.01.02,授权,授权
100359873,03178310.4,2008.01.02,授权,授权
100359875,200410000537.4,2008.01.02,授权,授权
100359877,200410062652.4,2008.01.02,授权,授权
100359879,200410081438.3,2008.01.02,授权,授权
100359881,200410083664.5,2008.01.02,授权,授权
100359883,200410092174.1,2008.01.02,授权,授权
100359885,200410030941.6,2008.01.02,授权,授权
100359887,02160328.6,2008.01.02,授权,授权
100359889,200310116621.8,2008.01.02,授权,授权
100359891,02103200.9,2008.01.02,授权,授权
100359893,02815649.8,2008.01.02,授权,授权
100359895,01123299.4,2008.01.02,授权,授权
100359897,03800289.2,2008.01.02,授权,授权
100359899,02112318.7,2008.01.02,授权,授权
100359901,03132011.2,2008.01.02,授权,授权
100359903,00816767.2,2008.01.02,授权,授权
100359905,01823310.4,2008.01.02,授权,授权
100359907,200310112213.5,2008.01.02,授权,授权
100359909,200410013706.8,2008.01.02,授权,授权
100359911,97191511.3,2008.01.02,授权,授权
100359913,03120568.2,2008.01.02,授权,授权
100359915,03812752.0,2008.01.02,授权,授权
100359917,99809453.6,2008.01.02,授权,授权
100359919,200410059535.2,2008.01.02,授权,授权
100359921,200410086690.3,2008.01.02,授权,授权
100359923,200510069464.9,2008.01.02,授权,授权
100359925,200510081741.8,2008.01.02,授权,授权
100359927,02156375.6,2008.01.02,授权,授权
100359929,200410052934.6,2008.01.02,授权,授权
100359931,200510136650.X,2008.01.02,授权,授权
100359933,200510043690.X,2008.01.02,授权,授权
100359935,200510002382.2,2008.01.02,授权,授权
100359937,200410097205.2,2008.01.02,授权,授权
100359939,03804949.X,2008.01.02,授权,授权
100359941,01805839.6,2008.01.02,授权,授权
100359943,200310113933.3,2008.01.02,授权,授权
100359945,200410062886.9,2008.01.02,授权,授权
100359947,03804411.0,2008.01.02,授权,授权
100359949,03814551.0,2008.01.02,授权,授权
100359951,02112402.7,2008.01.02,授权,授权
100359953,200410054542.3,2008.01.02,授权,授权
100359955,03117046.3,2008.01.02,授权,授权
100359957,03115357.7,2008.01.02,授权,授权
100359959,03814190.6,2008.01.02,授权,授权
100359961,200410048682.X,2008.01.02,授权,授权
100359963,02821324.6,2008.01.02,授权,授权
100359965,200410044305.9,2008.01.02,授权,授权
100359967,200510000309.1,2008.01.02,授权,授权
100359969,03157439.4,2008.01.02,授权,授权
100359971,200380104571.X,2008.01.02,授权,授权
100359973,00122274.0,2008.01.02,授权,授权
100359975,200510000335.4,2008.01.02,授权,授权
100359977,03109758.8,2008.01.02,授权,授权
100359979,03811975.7,2008.01.02,授权,授权
100359981,200410044693.0,2008.01.02,授权,授权
100359983,200410084096.0,2008.01.02,授权,授权
100359985,02146760.9,2008.01.02,授权,授权
100359987,200410041649.4,2008.01.02,授权,授权
100359989,200410056116.3,2008.01.02,授权,授权
100359991,200410039714.X,2008.01.02,授权,授权
100359993,02811069.2,2008.01.02,授权,授权
100359995,200410005545.8,2008.01.02,授权,授权
100359997,200510062498.5,2008.01.02,授权,授权
100359999,200380101843.0,2008.01.02,授权,授权
100360001,200410005944.4,2008.01.02,授权,授权
100360003,03819000.1,2008.01.02,授权,授权
100360005,200510047055.9,2008.01.09,授权,授权
100360007,200310100905.8,2008.01.09,授权,授权
100360009,200510018970.5,2008.01.09,授权,授权
100360011,200410040942.9,2008.01.09,授权,授权
100360013,200510033676.1,2008.01.09,授权,授权
100360015,200410040756.5,2008.01.09,授权,授权
100360017,200310107984.5,2008.01.09,授权,授权
100360019,200510094380.0,2008.01.09,授权,授权
100360021,200610013029.9,2008.01.09,授权,授权
100360023,200510094378.3,2008.01.09,授权,授权
100360025,200510094379.8,2008.01.09,授权,授权
100360027,200610009802.4,2008.01.09,授权,授权
100360029,03807691.8,2008.01.09,授权,授权
100360031,200510041437.0,2008.01.09,授权,授权
100360033,200510041443.6,2008.01.09,授权,授权
100360035,200510041436.6,2008.01.09,授权,授权
100360037,200510018648.2,2008.01.09,授权,授权
100360039,200610020179.2,2008.01.09,授权,授权
100360041,03130768.X,2008.01.09,授权,授权
100360043,200410013323.0,2008.01.09,授权,授权
100360045,200610049351.7,2008.01.09,授权,授权
100360047,200610020673.9,2008.01.09,授权,授权
100360049,200610021001.X,2008.01.09,授权,授权
100360051,99808102.7,2008.01.09,授权,授权
100360053,200410099298.2,2008.01.09,授权,授权
100360055,96106030.1,2008.01.09,授权,授权
100360057,200410050538.X,2008.01.09,授权,授权
100360059,02830167.6,2008.01.09,授权,授权
100360061,200510025511.X,2008.01.09,授权,授权
100360063,99805271.X,2008.01.09,授权,授权
100360065,200510059853.3,2008.01.09,授权,授权
100360067,200480000832.8,2008.01.09,授权,授权
100360069,200410090918.6,2008.01.09,授权,授权
100360071,200510109808.4,2008.01.09,授权,授权
100360073,200510106366.8,2008.01.09,授权,授权
100360075,200510020490.2,2008.01.09,授权,授权
100360077,200510049541.4,2008.01.09,授权,授权
100360079,03807378.1,2008.01.09,授权,授权
100360081,200510008182.8,2008.01.09,授权,授权
100360083,03807621.7,2008.01.09,授权,授权
100360085,200510119254.6,2008.01.09,授权,授权
100360087,200380103370.8,2008.01.09,授权,授权
100360089,200480007392.9,2008.01.09,授权,授权
100360091,200510011452.0,2008.01.09,授权,授权
100360093,200510086711.6,2008.01.09,授权,授权
100360095,200510010462.2,2008.01.09,授权,授权
100360097,03120622.0,2008.01.09,授权,授权
100360099,00805761.3,2008.01.09,授权,授权
100360101,03825496.4,2008.01.09,授权,授权
100360103,200380101999.9,2008.01.09,授权,授权
100360105,200510078630.1,2008.01.09,授权,授权
100360107,02148270.5,2008.01.09,授权,授权
100360109,200380102252.5,2008.01.09,授权,授权
100360111,03825327.5,2008.01.09,授权,授权
100360113,200510004276.8,2008.01.09,授权,授权
100360115,01812213.2,2008.01.09,授权,授权
100360117,03807643.8,2008.01.09,授权,授权
100360119,03135747.4,2008.01.09,授权,授权
100360121,200410052029.0,2008.01.09,授权,授权
100360123,02821134.0,2008.01.09,授权,授权
100360125,03106506.6,2008.01.09,授权,授权
100360127,200480003312.2,2008.01.09,授权,授权
100360129,200510132089.8,2008.01.09,授权,授权
100360131,03813780.1,2008.01.09,授权,授权
100360133,200410064366.1,2008.01.09,授权,授权
100360135,200310102253.1,2008.01.09,授权,授权
100360137,00811040.9,2008.01.09,授权,授权
100360139,200510047182.9,2008.01.09,授权,授权
100360141,200510083040.8,2008.01.09,授权,授权
100360143,02805977.8,2008.01.09,授权,授权
100360145,200510021994.6,2008.01.09,授权,授权
100360147,200510046455.8,2008.01.09,授权,授权
100360149,200510071067.5,2008.01.09,授权,授权
100360151,200510096344.8,2008.01.09,授权,授权
100360153,200610038346.6,2008.01.09,授权,授权
100360155,200410043859.7,2008.01.09,授权,授权
100360157,200510134277.4,2008.01.09,授权,授权
100360159,200410035607.X,2008.01.09,授权,授权
100360161,200510003192.2,2008.01.09,授权,授权
100360163,200410037866.6,2008.01.09,授权,授权
100360165,200510041051.X,2008.01.09,授权,授权
100360167,200510094255.X,2008.01.09,授权,授权
100360169,200510022714.3,2008.01.09,授权,授权
100360171,200510003337.9,2008.01.09,授权,授权
100360173,200510127999.7,2008.01.09,授权,授权
100360175,02805917.4,2008.01.09,授权,授权
100360177,200310122242.X,2008.01.09,授权,授权
100360179,200410104432.3,2008.01.09,授权,授权
100360181,01806602.X,2008.01.09,授权,授权
100360183,03810404.0,2008.01.09,授权,授权
100360185,200410030256.3,2008.01.09,授权,授权
100360187,03826015.8,2008.01.09,授权,授权
100360189,200510047823.0,2008.01.09,授权,授权
100360191,200510110957.2,2008.01.09,授权,授权
100360193,200310110705.0,2008.01.09,授权,授权
100360195,200410051684.4,2008.01.09,授权,授权
100360197,02827771.6,2008.01.09,授权,授权
100360199,02123866.9,2008.01.09,授权,授权
100360201,200380105025.8,2008.01.09,授权,授权
100360203,200510049785.2,2008.01.09,授权,授权
100360205,200510026804.X,2008.01.09,授权,授权
100360207,02826710.9,2008.01.09,授权,授权
100360209,03811988.9,2008.01.09,授权,授权
100360211,200610040713.6,2008.01.09,授权,授权
100360213,200510021298.5,2008.01.09,授权,授权
100360215,200510028537.X,2008.01.09,授权,授权
100360217,02808691.0,2008.01.09,授权,授权
100360219,200380105325.6,2008.01.09,授权,授权
100360221,200510068654.9,2008.01.09,授权,授权
100360223,200510020615.1,2008.01.09,授权,授权
100360225,200410047973.7,2008.01.09,授权,授权
100360227,03818041.3,2008.01.09,授权,授权
100360229,200510073113.5,2008.01.09,授权,授权
100360231,200580000026.5,2008.01.09,授权,授权
100360233,200410050793.4,2008.01.09,授权,授权
100360235,200410050717.3,2008.01.09,授权,授权
100360237,200510046425.7,2008.01.09,授权,授权
100360239,200410050722.4,2008.01.09,授权,授权
100360241,03819745.6,2008.01.09,授权,授权
100360243,200510055729.X,2008.01.09,授权,授权
100360245,200410009374.6,2008.01.09,授权,授权
100360247,02811107.9,2008.01.09,授权,授权
100360249,200510057215.8,2008.01.09,授权,授权
100360251,200480015790.5,2008.01.09,授权,授权
